,trip_id,scheduled_departure,transport_type,origin_station,destination_station,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,peak_hour
1207,T01207,2023-01-13 18:45:00,Train,Station_33,Station_6,16,Fog,22.8,34.0,32.0,0.4042374639840953,No Event,1
1208,T01208,2023-01-13 19:00:00,Bus,Station_28,Station_27,-14,Clear,26.0,35.0,18.0,,No Event,0
1209,T01209,2023-01-13 19:15:00,Bus,Station_8,Station_15,-4,Rain,-6.3,85.0,56.0,17.9,No Event,0
1210,T01210,2023-01-13 19:30:00,Bus,Station_1,Station_50,-2,Rain,7.1,97.0,14.0,8.4,No Event,0
1211,T01211,2023-01-13 19:45:00,Metro,Station_37,Station_36,23,Storm,-4.1,73.0,62.0,10.1,No Event,0
1212,T01212,2023-01-13 20:00:00,Train,Station_22,Station_8,2,Snow,1.1999999999999993,38.0,4.0,11.6,No Event,0
1213,T01213,2023-01-13 20:15:00,Train,Station_6,Station_15,4,Storm,6.4,,34.0,24.0,No Event,0
1214,T01214,2023-01-13 20:30:00,Train,Station_21,Station_3,8,Snow,3.9000000000000004,35.0,59.0,28.4,No Event,0
1215,T01215,2023-01-13 20:45:00,Bus,Station_32,Station_47,2,Cloudy,29.7,40.0,44.0,-1.489435373532749,No Event,0
1216,T01216,2023-01-13 21:00:00,Train,Station_35,Station_13,49,Snow,16.2,89.0,47.0,29.0,Festival,0
1217,T01217,2023-01-13 21:15:00,Train,Station_15,Station_41,-4,Fog,20.5,56.0,31.0,-0.5655658613848136,Sports,0
1218,T01218,2023-01-13 21:30:00,Bus,Station_5,Station_34,-5,Clear,30.4,87.0,21.0,3.64513856992361,No Event,0
1219,T01219,2023-01-13 21:45:00,Tram,Station_46,Station_24,14,Snow,11.100000000000001,44.0,42.0,23.0,No Event,0
1220,T01220,2023-01-13 22:00:00,Bus,Station_50,Station_40,-1,Snow,16.8,44.0,31.0,17.2,No Event,0
1221,T01221,2023-01-13 22:15:00,Train,Station_48,Station_32,11,Snow,6.600000000000001,25.0,12.0,25.6,No Event,0
1222,T01222,2023-01-13 22:30:00,Bus,Station_6,Station_32,22,Clear,16.0,87.0,37.0,1.8365040691031518,Festival,0
1223,T01223,2023-01-13 22:45:00,Tram,Station_25,Station_30,14,Rain,,42.0,25.0,24.2,No Event,0
1224,T01224,2023-01-13 23:00:00,Bus,Station_46,Station_49,15,Clear,-4.2,35.0,51.0,0.763254271464178,Festival,0
1225,T01225,2023-01-13 23:15:00,Train,Station_40,Station_13,25,Rain,18.6,87.0,16.0,13.9,No Event,0
1226,T01226,2023-01-13 23:30:00,Tram,Station_29,Station_1,2,Fog,32.4,46.0,4.0,0.6590610998243762,Festival,0
1227,T01227,2023-01-13 23:45:00,Metro,Station_7,Station_34,4,Clear,23.6,41.0,48.0,-0.6322049418334936,Sports,0
1228,T01228,2023-01-14 00:00:00,Train,Station_40,Station_15,-2,Rain,-10.5,81.0,32.0,28.9,Sports,0
1229,T01229,2023-01-14 00:15:00,Tram,Station_13,Station_44,10,Fog,10.1,99.0,26.0,6.69778510846683,No Event,0
1230,T01230,2023-01-14 00:30:00,Tram,Station_38,Station_14,-12,Fog,27.4,81.0,4.0,-2.1369323323892635,Protest,0
1231,T01231,2023-01-14 00:45:00,Metro,Station_18,Station_29,-8,Rain,31.299999999999997,66.0,36.0,20.2,No Event,0
1232,T01232,2023-01-14 01:00:00,Bus,Station_2,Station_34,21,Rain,5.800000000000001,32.0,6.0,24.1,Festival,0
1233,T01233,2023-01-14 01:15:00,Bus,Station_8,Station_18,10,Cloudy,26.6,37.0,47.0,6.764347429520227,Concert,0
1234,T01234,2023-01-14 01:30:00,Train,Station_11,Station_7,11,Fog,29.6,39.0,17.0,1.3070911453359906,No Event,0
1235,T01235,2023-01-14 01:45:00,Metro,Station_33,Station_29,21,Rain,-6.1,76.0,30.0,16.7,Parade,0
1236,T01236,2023-01-14 02:00:00,Bus,Station_38,Station_31,8,Fog,28.8,70.0,5.0,-0.6868148887219965,Festival,0
1237,T01237,2023-01-14 02:15:00,Metro,Station_48,Station_25,4,Clear,8.0,93.0,1.0,-0.13141074874221026,Sports,0
1238,T01238,2023-01-14 02:30:00,Bus,Station_27,Station_38,7,Storm,14.7,71.0,42.0,23.2,No Event,0
1239,T01239,2023-01-14 02:45:00,Tram,Station_20,Station_14,15,Storm,10.600000000000001,72.0,65.0,27.6,Parade,0
1240,T01240,2023-01-14 03:00:00,Bus,Station_12,Station_8,24,Snow,,,52.0,26.6,Sports,0
1241,T01241,2023-01-14 03:15:00,Metro,Station_43,Station_27,20,Rain,18.6,43.0,51.0,14.9,Concert,0
1242,T01242,2023-01-14 03:30:00,Tram,Station_31,Station_2,3,Rain,8.6,33.0,10.0,20.3,Festival,0
1243,T01243,2023-01-14 03:45:00,Tram,Station_27,Station_17,-1,Fog,30.5,31.0,25.0,0.8635205993053825,No Event,0
1244,T01244,2023-01-14 04:00:00,Tram,Station_32,Station_37,15,Snow,16.4,24.0,20.0,12.8,No Event,0
1245,T01245,2023-01-14 04:15:00,Metro,Station_10,Station_14,16,Rain,21.4,94.0,1.0,19.2,No Event,0
1246,T01246,2023-01-14 04:30:00,Train,Station_3,Station_25,17,Fog,13.3,75.0,39.0,5.053673531294001,No Event,0
1247,T01247,2023-01-14 04:45:00,Train,Station_45,Station_30,-11,Rain,-8.5,88.0,55.0,15.3,Concert,0
1248,T01248,2023-01-14 05:00:00,Train,Station_27,Station_29,-11,Fog,14.7,36.0,53.0,3.6265090705558025,No Event,0
1249,T01249,2023-01-14 05:15:00,Metro,Station_35,Station_20,13,Rain,23.9,95.0,50.0,12.4,No Event,0
1250,T01250,2023-01-14 05:30:00,Tram,Station_31,Station_21,-9,Cloudy,-0.3999999999999999,44.0,19.0,6.26165422488021,No Event,0
1251,T01251,2023-01-14 05:45:00,Train,Station_15,Station_22,-10,Fog,34.3,76.0,16.0,-3.6564631627304447,No Event,0
1252,T01252,2023-01-14 06:00:00,Metro,Station_16,Station_35,-13,Cloudy,23.3,69.0,15.0,1.4746793454382656,No Event,0
1253,T01253,2023-01-14 06:15:00,Train,Station_13,Station_37,1,Cloudy,22.4,71.0,56.0,2.6947932806288963,No Event,0
1254,T01254,2023-01-14 06:30:00,Bus,Station_49,Station_16,23,Cloudy,18.1,80.0,,7.867638318392819,No Event,0
1255,T01255,2023-01-14 06:45:00,Train,Station_35,Station_50,-6,Cloudy,15.5,64.0,4.0,1.5150910744512074,Sports,0
1256,T01256,2023-01-14 07:00:00,Train,Station_11,Station_49,2,Clear,23.8,70.0,13.0,3.821503356000098,Festival,0
1257,T01257,2023-01-14 07:15:00,Tram,Station_21,Station_43,13,Snow,1.9000000000000004,82.0,23.0,23.4,No Event,0
1258,T01258,2023-01-14 07:30:00,Metro,Station_11,Station_17,1,Storm,22.8,67.0,76.0,11.4,No Event,0
1259,T01259,2023-01-14 07:45:00,Tram,Station_30,Station_16,4,Clear,22.9,37.0,3.0,-2.0547584018978675,No Event,0
1260,T01260,2023-01-14 08:00:00,Tram,Station_48,Station_2,24,Rain,21.9,92.0,51.0,16.0,No Event,1
1261,T01261,2023-01-14 08:15:00,Tram,Station_35,Station_4,11,Rain,20.7,,47.0,21.2,Festival,1
1262,T01262,2023-01-14 08:30:00,Tram,Station_22,Station_21,25,Snow,-11.3,71.0,23.0,20.7,No Event,1
1263,T01263,2023-01-14 08:45:00,Tram,Station_38,Station_39,15,Storm,-9.8,81.0,78.0,23.7,No Event,1
1264,T01264,2023-01-14 09:00:00,Train,Station_31,Station_34,21,Storm,20.0,67.0,78.0,20.6,No Event,0
1265,T01265,2023-01-14 09:15:00,Tram,Station_14,Station_30,12,Storm,-1.5999999999999996,34.0,28.0,28.9,Parade,0
1266,T01266,2023-01-14 09:30:00,Tram,Station_24,Station_6,9,Cloudy,15.3,99.0,2.0,1.6386557739292043,No Event,0
1267,T01267,2023-01-14 09:45:00,Metro,Station_50,Station_17,16,Clear,12.7,53.0,54.0,2.880742835797335,No Event,0
1268,T01268,2023-01-14 10:00:00,Bus,Station_49,Station_39,21,Rain,-9.1,46.0,8.0,6.8,No Event,0
1269,T01269,2023-01-14 10:15:00,Train,Station_32,Station_25,13,Clear,-3.4,55.0,17.0,2.6591343133163305,No Event,0
1270,T01270,2023-01-14 10:30:00,Train,Station_36,Station_5,-13,Clear,28.1,32.0,35.0,-1.3931905894392593,Protest,0
1271,T01271,2023-01-14 10:45:00,Train,Station_32,Station_5,1,Clear,19.3,31.0,18.0,2.612723364100999,No Event,0
1272,T01272,2023-01-14 11:00:00,Tram,Station_15,Station_20,33,Storm,10.0,31.0,53.0,13.4,Concert,0
1273,T01273,2023-01-14 11:15:00,Tram,Station_43,Station_16,-1,Snow,22.799999999999997,46.0,3.0,17.3,No Event,0
1274,T01274,2023-01-14 11:30:00,Tram,Station_35,Station_41,28,Snow,-9.1,28.0,8.0,11.9,No Event,0
1275,T01275,2023-01-14 11:45:00,Metro,Station_3,Station_37,11,Storm,-3.7,67.0,63.0,33.1,No Event,0
1276,T01276,2023-01-14 12:00:00,Bus,Station_16,Station_40,22,Rain,19.3,99.0,,21.0,Concert,0
1277,T01277,2023-01-14 12:15:00,Tram,Station_5,Station_9,20,Rain,22.0,81.0,51.0,29.1,No Event,0
1278,T01278,2023-01-14 12:30:00,Bus,Station_21,Station_5,22,Rain,7.199999999999999,60.0,50.0,25.3,No Event,0
1279,T01279,2023-01-14 12:45:00,Metro,Station_10,Station_42,4,Snow,22.0,50.0,34.0,26.5,No Event,0
1280,T01280,2023-01-14 13:00:00,Train,Station_19,Station_2,11,Snow,22.5,60.0,9.0,29.0,Sports,0
1281,T01281,2023-01-14 13:15:00,Tram,Station_25,Station_9,4,Clear,-4.5,,11.0,4.150058402052004,Festival,0
1282,T01282,2023-01-14 13:30:00,Bus,Station_4,Station_43,37,Storm,-6.1,57.0,39.0,30.5,Protest,0
1283,T01283,2023-01-14 13:45:00,Bus,Station_29,Station_36,20,Cloudy,23.8,34.0,13.0,-2.9758939563505766,No Event,0
1284,T01284,2023-01-14 14:00:00,Tram,Station_19,Station_22,-5,Clear,8.4,47.0,9.0,0.6432186025457235,No Event,0
1285,T01285,2023-01-14 14:15:00,Train,Station_43,Station_22,10,Fog,-1.2,44.0,9.0,-1.7681373717909805,No Event,0
1286,T01286,2023-01-14 14:30:00,Train,Station_2,Station_22,9,Snow,15.399999999999999,80.0,17.0,25.7,No Event,0
1287,T01287,2023-01-14 14:45:00,Train,Station_10,Station_34,24,Clear,13.2,34.0,23.0,2.6475153969360843,Protest,0
1288,T01288,2023-01-14 15:00:00,Metro,Station_43,Station_29,-5,Storm,9.7,66.0,29.0,,Sports,0
1289,T01289,2023-01-14 15:15:00,Bus,Station_25,Station_38,14,Fog,2.5,51.0,29.0,-2.6349322660039096,Sports,0
1290,T01290,2023-01-14 15:30:00,Bus,Station_20,Station_46,15,Clear,21.4,81.0,14.0,4.501501060539031,No Event,0
1291,T01291,2023-01-14 15:45:00,Bus,Station_48,Station_33,36,Storm,11.0,44.0,27.0,27.0,Festival,0
1292,T01292,2023-01-14 16:00:00,Metro,Station_19,Station_18,15,Storm,-1.7000000000000002,46.0,79.0,42.0,Festival,0
1293,T01293,2023-01-14 16:15:00,Bus,Station_23,Station_7,5,Snow,-2.4000000000000004,75.0,34.0,23.2,No Event,0
1294,T01294,2023-01-14 16:30:00,Metro,Station_24,Station_1,11,Cloudy,14.899999999999999,74.0,17.0,4.5469610377056755,No Event,0
1295,T01295,2023-01-14 16:45:00,Train,Station_11,Station_33,11,Clear,32.0,92.0,40.0,0.13627264919531623,No Event,0
1296,T01296,2023-01-14 17:00:00,Tram,Station_46,Station_1,1,Storm,20.8,57.0,39.0,20.5,No Event,0
1297,T01297,2023-01-14 17:15:00,Bus,Station_34,Station_24,22,Rain,2.5,88.0,20.0,23.5,Festival,0
1298,T01298,2023-01-14 17:30:00,Bus,Station_28,Station_4,21,Storm,22.4,50.0,34.0,33.4,No Event,0
1299,T01299,2023-01-14 17:45:00,Train,Station_5,Station_4,7,Cloudy,24.0,71.0,4.0,4.731192831522448,No Event,0
1300,T01300,2023-01-14 18:00:00,Tram,Station_5,Station_18,5,Storm,22.4,98.0,65.0,23.8,No Event,1
1301,T01301,2023-01-14 18:15:00,Metro,Station_21,Station_27,18,Snow,5.800000000000001,41.0,53.0,25.3,No Event,1
1302,T01302,2023-01-14 18:30:00,Tram,Station_12,Station_43,-15,Clear,-4.6,97.0,51.0,3.9644706002552192,No Event,1
1303,T01303,2023-01-14 18:45:00,Train,Station_50,Station_32,30,Snow,15.5,31.0,6.0,26.8,Parade,1
1304,T01304,2023-01-14 19:00:00,Train,Station_4,Station_33,0,Clear,-0.7,69.0,47.0,-0.008779186603219857,No Event,0
1305,T01305,2023-01-14 19:15:00,Tram,Station_49,Station_28,5,Fog,-0.3,69.0,6.0,1.4402255551968266,Sports,0
1306,T01306,2023-01-14 19:30:00,Metro,Station_42,Station_42,8,Clear,19.2,72.0,26.0,0.7629088489960719,Sports,0
1307,T01307,2023-01-14 19:45:00,Metro,Station_20,Station_41,5,Fog,34.3,80.0,24.0,4.17890429923329,No Event,0
1308,T01308,2023-01-14 20:00:00,Bus,Station_38,Station_36,5,Snow,-6.3,48.0,21.0,21.1,Festival,0
1309,T01309,2023-01-14 20:15:00,Metro,Station_25,Station_6,-6,Rain,14.8,61.0,,27.7,No Event,0
1310,T01310,2023-01-14 20:30:00,Tram,Station_14,Station_16,23,Cloudy,4.1,60.0,12.0,1.3219924970850991,Concert,0
1311,T01311,2023-01-14 20:45:00,Train,Station_11,Station_34,10,Rain,25.9,46.0,16.0,21.9,Concert,0
1312,T01312,2023-01-14 21:00:00,Bus,Station_32,Station_23,20,Fog,18.7,87.0,40.0,0.6318203824524493,No Event,0
1313,T01313,2023-01-14 21:15:00,Bus,Station_11,Station_50,1,Storm,-2.7,64.0,71.0,13.4,No Event,0
1314,T01314,2023-01-14 21:30:00,Train,Station_18,Station_42,13,Storm,0.5,59.0,43.0,5.2,Sports,0
1315,T01315,2023-01-14 21:45:00,Metro,Station_27,Station_24,-1,Rain,6.300000000000001,93.0,25.0,7.0,No Event,0
1316,T01316,2023-01-14 22:00:00,Train,Station_18,Station_49,14,Storm,-5.1,82.0,24.0,22.7,No Event,0
1317,T01317,2023-01-14 22:15:00,Metro,Station_23,Station_13,0,Fog,-1.9,80.0,4.0,1.2447385158085778,Sports,0
1318,T01318,2023-01-14 22:30:00,Train,Station_11,Station_18,15,Snow,12.2,61.0,38.0,29.5,Sports,0
1319,T01319,2023-01-14 22:45:00,Tram,Station_21,Station_13,27,Cloudy,7.300000000000001,35.0,32.0,6.853009620190949,No Event,0
1320,T01320,2023-01-14 23:00:00,Metro,Station_44,Station_49,9,Clear,24.0,63.0,3.0,0.6700407198194009,No Event,0
1321,T01321,2023-01-14 23:15:00,Tram,Station_5,Station_37,-7,Fog,-0.6,85.0,27.0,-0.3737816142595247,No Event,0
1322,T01322,2023-01-14 23:30:00,Bus,Station_23,Station_43,13,Fog,19.4,54.0,25.0,7.158742597890722,No Event,0
1323,T01323,2023-01-14 23:45:00,Train,Station_41,Station_39,0,Clear,12.7,,3.0,4.571129059420841,No Event,0
1324,T01324,2023-01-15 00:00:00,Bus,Station_25,Station_42,25,Clear,-2.7,92.0,15.0,0.7528207619209388,Festival,0
1325,T01325,2023-01-15 00:15:00,Bus,Station_41,Station_17,-4,Cloudy,14.8,95.0,36.0,-1.8788650943691119,No Event,0
1326,T01326,2023-01-15 00:30:00,Bus,Station_10,Station_15,15,Cloudy,-5.7,34.0,21.0,4.813689728243318,No Event,0
1327,T01327,2023-01-15 00:45:00,Bus,Station_22,Station_18,15,Cloudy,25.1,40.0,35.0,-1.3630327259250774,Sports,0
1328,T01328,2023-01-15 01:00:00,Train,Station_19,Station_23,-3,Storm,17.3,73.0,52.0,21.6,No Event,0
1329,T01329,2023-01-15 01:15:00,Bus,Station_1,Station_30,-13,Fog,17.3,98.0,57.0,-2.206117383223962,No Event,0
1330,T01330,2023-01-15 01:30:00,Train,Station_7,Station_34,0,Snow,-11.7,27.0,54.0,14.6,Concert,0
1331,T01331,2023-01-15 01:45:00,Train,Station_4,Station_4,2,Clear,6.5,69.0,34.0,-2.6683162533388938,Sports,0
1332,T01332,2023-01-15 02:00:00,Tram,Station_1,Station_3,4,Fog,,66.0,24.0,2.5618203511690303,Sports,0
1333,T01333,2023-01-15 02:15:00,Metro,Station_15,Station_7,6,Fog,20.3,78.0,7.0,0.8907674805823689,Sports,0
1334,T01334,2023-01-15 02:30:00,Metro,Station_40,Station_18,10,Cloudy,-1.7000000000000002,65.0,16.0,2.660423738516718,No Event,0
1335,T01335,2023-01-15 02:45:00,Train,Station_12,Station_42,-10,Cloudy,-6.6,99.0,17.0,-1.9569867885237642,Festival,0
1336,T01336,2023-01-15 03:00:00,Tram,Station_22,Station_7,19,Fog,8.8,63.0,49.0,3.352191210137256,No Event,0
1337,T01337,2023-01-15 03:15:00,Train,Station_22,Station_40,-8,Cloudy,10.3,87.0,57.0,-1.8041738191094252,No Event,0
1338,T01338,2023-01-15 03:30:00,Train,Station_50,Station_6,5,Storm,-2.6,66.0,76.0,31.6,No Event,0
1339,T01339,2023-01-15 03:45:00,Train,Station_47,Station_22,15,Clear,14.7,89.0,11.0,1.1147328503353973,No Event,0
1340,T01340,2023-01-15 04:00:00,Tram,Station_17,Station_1,-10,Fog,8.5,41.0,56.0,1.255714431319063,No Event,0
1341,T01341,2023-01-15 04:15:00,Metro,Station_29,Station_4,-3,Clear,13.2,61.0,56.0,,No Event,0
1342,T01342,2023-01-15 04:30:00,Tram,Station_46,Station_46,3,Storm,4.9,,59.0,22.5,No Event,0
1343,T01343,2023-01-15 04:45:00,Bus,Station_14,Station_49,28,Cloudy,17.1,62.0,22.0,1.1372307233367909,No Event,0
1344,T01344,2023-01-15 05:00:00,Tram,Station_50,Station_50,2,Rain,-7.3,72.0,11.0,17.7,Sports,0
1345,T01345,2023-01-15 05:15:00,Tram,Station_20,Station_43,31,Storm,-5.2,38.0,36.0,46.2,Sports,0
1346,T01346,2023-01-15 05:30:00,Tram,Station_50,Station_29,4,Rain,8.3,80.0,12.0,12.2,No Event,0
1347,T01347,2023-01-15 05:45:00,Tram,Station_48,Station_21,-3,Clear,9.3,49.0,34.0,-0.5059332399138934,No Event,0
1348,T01348,2023-01-15 06:00:00,Metro,Station_33,Station_26,19,Fog,10.7,68.0,26.0,0.009054876968690673,No Event,0
1349,T01349,2023-01-15 06:15:00,Bus,Station_43,Station_14,-8,Cloudy,24.2,52.0,24.0,5.764802070711253,No Event,0
1350,T01350,2023-01-15 06:30:00,Metro,Station_15,Station_9,-4,Storm,28.5,70.0,62.0,22.6,Sports,0
1351,T01351,2023-01-15 06:45:00,Metro,Station_12,Station_47,-5,Cloudy,1.9000000000000004,73.0,2.0,0.778663449389561,No Event,0
1352,T01352,2023-01-15 07:00:00,Tram,Station_40,Station_12,4,Rain,23.5,64.0,48.0,21.2,No Event,0
1353,T01353,2023-01-15 07:15:00,Train,Station_20,Station_42,8,Rain,9.4,52.0,24.0,30.6,No Event,0
1354,T01354,2023-01-15 07:30:00,Train,Station_30,Station_6,24,Snow,-5.0,82.0,44.0,28.3,Protest,0
1355,T01355,2023-01-15 07:45:00,Metro,Station_38,Station_20,2,Fog,34.4,77.0,9.0,10.888600715574285,No Event,0
1356,T01356,2023-01-15 08:00:00,Metro,Station_3,Station_24,27,Rain,24.0,87.0,16.0,17.3,Concert,1
1357,T01357,2023-01-15 08:15:00,Tram,Station_28,Station_27,14,Fog,34.8,86.0,2.0,-3.046208589670103,No Event,1
1358,T01358,2023-01-15 08:30:00,Metro,Station_26,Station_38,13,Snow,-9.3,64.0,44.0,18.8,Sports,1
1359,T01359,2023-01-15 08:45:00,Tram,Station_30,Station_8,28,Storm,-2.2,,43.0,41.6,Festival,1
1360,T01360,2023-01-15 09:00:00,Train,Station_13,Station_1,13,Snow,3.0999999999999996,89.0,37.0,29.5,No Event,0
1361,T01361,2023-01-15 09:15:00,Train,Station_13,Station_49,-8,Fog,20.5,91.0,13.0,3.899531210324274,Protest,0
1362,T01362,2023-01-15 09:30:00,Bus,Station_2,Station_49,13,Rain,-3.2,91.0,,23.6,Sports,0
1363,T01363,2023-01-15 09:45:00,Train,Station_37,Station_24,-12,Clear,29.4,55.0,41.0,2.716936734502572,Sports,0
1364,T01364,2023-01-15 10:00:00,Metro,Station_49,Station_47,1,Fog,16.3,80.0,19.0,5.555308034260024,Sports,0
1365,T01365,2023-01-15 10:15:00,Train,Station_38,Station_7,0,Cloudy,,79.0,47.0,3.732378185794765,No Event,0
1366,T01366,2023-01-15 10:30:00,Tram,Station_2,Station_19,-5,Clear,19.1,65.0,17.0,1.5300993976685549,No Event,0
1367,T01367,2023-01-15 10:45:00,Train,Station_36,Station_22,-8,Fog,,55.0,12.0,4.860626812437824,Parade,0
1368,T01368,2023-01-15 11:00:00,Bus,Station_26,Station_35,3,Cloudy,-6.3,,41.0,6.652714614806065,No Event,0
1369,T01369,2023-01-15 11:15:00,Train,Station_11,Station_30,10,Snow,23.0,93.0,5.0,12.6,Parade,0
1370,T01370,2023-01-15 11:30:00,Tram,Station_8,Station_29,-11,Clear,9.6,37.0,,2.660293771860638,No Event,0
1371,T01371,2023-01-15 11:45:00,Tram,Station_44,Station_22,-8,Fog,-2.5,95.0,36.0,3.153959799495879,No Event,0
1372,T01372,2023-01-15 12:00:00,Metro,Station_40,Station_11,7,Storm,22.1,52.0,60.0,29.8,Concert,0
1373,T01373,2023-01-15 12:15:00,Train,Station_43,Station_20,13,Snow,24.700000000000003,93.0,5.0,15.6,Protest,0
1374,T01374,2023-01-15 12:30:00,Tram,Station_22,Station_29,9,Cloudy,25.7,84.0,38.0,1.0287400841184662,No Event,0
1375,T01375,2023-01-15 12:45:00,Bus,Station_20,Station_41,-4,Storm,23.1,72.0,43.0,22.2,No Event,0
1376,T01376,2023-01-15 13:00:00,Metro,Station_8,Station_42,15,Rain,14.0,50.0,47.0,19.9,Sports,0
1377,T01377,2023-01-15 13:15:00,Bus,Station_29,Station_34,23,Snow,20.9,48.0,24.0,12.3,Parade,0
1378,T01378,2023-01-15 13:30:00,Train,Station_40,Station_1,27,Snow,-14.6,34.0,43.0,15.5,Concert,0
1379,T01379,2023-01-15 13:45:00,Train,Station_26,Station_31,18,Fog,25.7,63.0,43.0,3.785185281432966,No Event,0
1380,T01380,2023-01-15 14:00:00,Train,Station_30,Station_30,-4,Fog,21.8,88.0,29.0,2.3303833370427403,No Event,0
1381,T01381,2023-01-15 14:15:00,Metro,Station_17,Station_48,15,Cloudy,-5.0,55.0,54.0,4.279213101524558,Festival,0
1382,T01382,2023-01-15 14:30:00,Tram,Station_20,Station_18,5,Snow,6.800000000000001,22.0,19.0,21.1,No Event,0
1383,T01383,2023-01-15 14:45:00,Metro,Station_16,Station_17,9,Fog,15.6,34.0,57.0,-7.0678379413763714,No Event,0
1384,T01384,2023-01-15 15:00:00,Bus,Station_46,Station_38,19,Rain,16.7,70.0,36.0,10.6,No Event,0
1385,T01385,2023-01-15 15:15:00,Metro,Station_43,Station_14,16,Fog,-1.9,,15.0,,No Event,0
1386,T01386,2023-01-15 15:30:00,Bus,Station_7,Station_23,9,Snow,16.2,45.0,30.0,17.6,No Event,0
1387,T01387,2023-01-15 15:45:00,Metro,Station_16,Station_25,18,Clear,0.6,97.0,28.0,4.739531561895287,No Event,0
1388,T01388,2023-01-15 16:00:00,Tram,Station_45,Station_15,10,Storm,3.6999999999999993,77.0,34.0,7.1,Sports,0
1389,T01389,2023-01-15 16:15:00,Bus,Station_47,Station_46,23,Snow,,91.0,28.0,19.0,No Event,0
1390,T01390,2023-01-15 16:30:00,Train,Station_48,Station_22,-5,Rain,9.399999999999999,45.0,31.0,18.1,No Event,0
1391,T01391,2023-01-15 16:45:00,Train,Station_27,Station_3,12,Snow,-0.8000000000000007,77.0,8.0,29.0,No Event,0
1392,T01392,2023-01-15 17:00:00,Metro,Station_23,Station_19,5,Rain,-8.1,94.0,36.0,26.2,Festival,0
1393,T01393,2023-01-15 17:15:00,Train,Station_24,Station_44,14,Snow,10.899999999999999,88.0,52.0,13.3,Concert,0
1394,T01394,2023-01-15 17:30:00,Bus,Station_9,Station_34,17,Storm,30.5,97.0,51.0,15.7,No Event,0
1395,T01395,2023-01-15 17:45:00,Train,Station_35,Station_35,23,Storm,26.5,92.0,42.0,20.7,No Event,0
1396,T01396,2023-01-15 18:00:00,Tram,Station_20,Station_50,12,Rain,18.7,91.0,17.0,10.3,No Event,1
1397,T01397,2023-01-15 18:15:00,Tram,Station_37,Station_1,11,Snow,-10.8,69.0,18.0,20.8,Festival,1
1398,T01398,2023-01-15 18:30:00,Metro,Station_42,Station_21,17,Storm,-2.4000000000000004,81.0,69.0,24.3,No Event,1
1399,T01399,2023-01-15 18:45:00,Bus,Station_17,Station_29,5,Cloudy,-2.5,94.0,1.0,4.970908494857422,No Event,1
1400,T01400,2023-01-15 19:00:00,Tram,Station_47,Station_6,24,Snow,-2.8000000000000007,25.0,57.0,11.6,Sports,0
1401,T01401,2023-01-15 19:15:00,Tram,Station_31,Station_37,3,Storm,-1.5999999999999996,78.0,29.0,37.3,Concert,0
1402,T01402,2023-01-15 19:30:00,Bus,Station_8,Station_1,10,Clear,4.8,51.0,11.0,3.367499875952587,No Event,0
1403,T01403,2023-01-15 19:45:00,Train,Station_15,Station_1,1,Clear,19.7,58.0,45.0,2.7332495343256586,No Event,0
1404,T01404,2023-01-15 20:00:00,Train,Station_31,Station_27,-11,Cloudy,6.7,64.0,17.0,4.650456362727166,No Event,0
1405,T01405,2023-01-15 20:15:00,Metro,Station_30,Station_21,28,Storm,16.1,53.0,47.0,,No Event,0
1406,T01406,2023-01-15 20:30:00,Train,Station_46,Station_16,-4,Clear,32.9,59.0,37.0,2.575725288785585,No Event,0
1407,T01407,2023-01-15 20:45:00,Bus,Station_20,Station_44,20,Snow,9.5,66.0,36.0,11.3,Parade,0
1408,T01408,2023-01-15 21:00:00,Tram,Station_39,Station_40,2,Fog,25.1,79.0,26.0,-2.21376331971587,No Event,0
1409,T01409,2023-01-15 21:15:00,Train,Station_12,Station_26,7,Storm,22.1,89.0,72.0,27.6,Concert,0
1410,T01410,2023-01-15 21:30:00,Metro,Station_49,Station_16,7,Cloudy,6.199999999999999,59.0,13.0,-2.1887442230499214,No Event,0
1411,T01411,2023-01-15 21:45:00,Train,Station_17,Station_28,10,Storm,-10.4,41.0,68.0,13.4,No Event,0
1412,T01412,2023-01-15 22:00:00,Bus,Station_42,Station_1,0,Rain,-7.8,78.0,52.0,22.3,Festival,0
1413,T01413,2023-01-15 22:15:00,Metro,Station_30,Station_36,-5,Rain,1.2999999999999998,75.0,33.0,12.4,Concert,0
1414,T01414,2023-01-15 22:30:00,Train,Station_29,Station_10,14,Clear,22.6,72.0,1.0,2.791786975033463,Parade,0
1415,T01415,2023-01-15 22:45:00,Metro,Station_19,Station_43,-2,Rain,25.3,31.0,43.0,18.8,No Event,0
1416,T01416,2023-01-15 23:00:00,Bus,Station_46,Station_17,7,Cloudy,29.4,83.0,32.0,3.7690531424668885,No Event,0
1417,T01417,2023-01-15 23:15:00,Tram,Station_11,Station_23,20,Clear,-4.0,64.0,18.0,2.7110575036602853,No Event,0
1418,T01418,2023-01-15 23:30:00,Bus,Station_34,Station_7,-13,Cloudy,32.6,81.0,59.0,5.808399892416055,No Event,0
1419,T01419,2023-01-15 23:45:00,Bus,Station_50,Station_44,7,Snow,-4.1,58.0,59.0,12.9,No Event,0
